Aux out [V]	Aux in [V]	PDH out [a.u.]
8.9010E-3	4.7515E-1	-8.9200E+2
9.1363E-3	4.7612E-1	-5.1000E+2
9.3716E-3	4.7588E-1	7.9000E+2
9.6069E-3	4.7248E-1	1.1470E+3
9.8422E-3	4.7224E-1	2.3740E+3
1.0078E-2	4.6981E-1	1.9510E+3
1.0430E-2	4.6471E-1	2.8840E+3
1.0666E-2	4.6349E-1	2.5380E+3
1.0901E-2	4.6252E-1	2.3220E+3
1.1136E-2	4.5790E-1	2.1940E+3
1.1372E-2	4.5523E-1	1.9550E+3
1.1607E-2	4.5207E-1	1.1040E+3
1.1842E-2	4.5086E-1	9.3200E+2
1.2195E-2	4.4940E-1	1.1260E+3
1.2431E-2	4.4916E-1	6.1200E+2
1.2666E-2	4.4722E-1	8.9900E+2
1.2901E-2	4.4552E-1	7.2200E+2
1.3137E-2	4.4479E-1	9.0300E+2
1.3372E-2	4.4479E-1	5.0500E+2
1.3725E-2	4.4624E-1	2.4200E+2
1.3960E-2	4.4454E-1	8.5000E+1
1.4195E-2	4.4552E-1	4.2600E+2
1.4431E-2	4.4624E-1	8.1300E+2
1.4666E-2	4.4722E-1	2.3200E+2
1.4901E-2	4.4673E-1	-2.4300E+2
1.5137E-2	4.4746E-1	-3.8700E+2
1.5490E-2	4.4843E-1	-6.1000E+2
1.5725E-2	4.4794E-1	9.1000E+1
1.5960E-2	4.5013E-1	1.2600E+2
1.6196E-2	4.4940E-1	-9.9000E+1
1.6431E-2	4.4964E-1	-2.4200E+2
1.6666E-2	4.5086E-1	7.1100E+2
1.6902E-2	4.5013E-1	1.0720E+3
1.7255E-2	4.4794E-1	1.2670E+3
1.7490E-2	4.4770E-1	1.1260E+3
1.7725E-2	4.4722E-1	6.8500E+2
1.7960E-2	4.4503E-1	6.2100E+2
1.8196E-2	4.4576E-1	4.8100E+2
1.8431E-2	4.4503E-1	6.2400E+2
1.8666E-2	4.4406E-1	2.9100E+2
1.9019E-2	4.4333E-1	6.5300E+2
1.9255E-2	4.4454E-1	7.0000E+2
1.9490E-2	4.4284E-1	9.3700E+2
1.9725E-2	4.4211E-1	5.6500E+2
1.9961E-2	4.4236E-1	5.1800E+2
2.0196E-2	4.4236E-1	4.1200E+2
2.0549E-2	4.4211E-1	4.4800E+2
2.0784E-2	4.4406E-1	6.7700E+2
2.1020E-2	4.4357E-1	4.6200E+2
2.1255E-2	4.4236E-1	7.2400E+2
2.1490E-2	4.4333E-1	8.6400E+2
2.1725E-2	4.4357E-1	6.7400E+2
2.1961E-2	4.4211E-1	-8.6000E+1
2.2196E-2	4.4430E-1	5.0200E+2
2.2549E-2	4.4454E-1	1.3100E+2
2.2784E-2	4.4381E-1	-4.8000E+1
2.3020E-2	4.4454E-1	5.4000E+1
2.3255E-2	4.4479E-1	3.2800E+2
2.3490E-2	4.4503E-1	2.6200E+2
2.3726E-2	4.4624E-1	-9.8000E+1
2.3961E-2	4.4357E-1	2.3500E+2
2.4314E-2	4.4649E-1	8.1100E+2
2.4549E-2	4.4479E-1	5.5900E+2
2.4785E-2	4.4649E-1	-1.4300E+2
2.5020E-2	4.4600E-1	4.9300E+2
2.5255E-2	4.4819E-1	4.6400E+2
2.5608E-2	4.4916E-1	8.8700E+2
2.5843E-2	4.4819E-1	-1.3500E+2
2.6079E-2	4.4770E-1	1.9400E+2
2.6314E-2	4.4940E-1	2.8300E+2
2.6549E-2	4.5013E-1	1.4800E+2
2.6785E-2	4.5062E-1	1.4300E+2
2.7020E-2	4.5062E-1	4.2800E+2
2.7255E-2	4.5110E-1	-1.8800E+2
2.7608E-2	4.5135E-1	6.8000E+1
2.7844E-2	4.5207E-1	5.2800E+2
2.8079E-2	4.5305E-1	3.1100E+2
2.8314E-2	4.5305E-1	-6.3000E+1
2.8550E-2	4.5499E-1	4.7500E+2
2.8785E-2	4.5523E-1	4.9000E+1
2.9020E-2	4.5572E-1	-5.0500E+2
2.9373E-2	4.5523E-1	-4.6500E+2
2.9608E-2	4.5645E-1	-9.4000E+2
2.9844E-2	4.5596E-1	1.9000E+1
3.0079E-2	4.5815E-1	-2.0100E+2
3.0314E-2	4.5790E-1	-1.5200E+2
3.0550E-2	4.5839E-1	2.9200E+2
3.0903E-2	4.6155E-1	-1.6600E+2
3.1138E-2	4.5839E-1	-1.8300E+2
3.1373E-2	4.6155E-1	2.3800E+2
3.1609E-2	4.6106E-1	-4.3600E+2
3.1844E-2	4.6106E-1	-4.1900E+2
3.2079E-2	4.6422E-1	9.6000E+1
3.2314E-2	4.6325E-1	-4.3100E+2
3.2667E-2	4.6568E-1	-1.4000E+1
3.2903E-2	4.6519E-1	-8.8700E+2
3.3138E-2	4.6616E-1	-9.9300E+2
3.3373E-2	4.6544E-1	-5.3000E+2
3.3609E-2	4.6835E-1	9.1000E+1
3.3844E-2	4.6714E-1	-1.2200E+2
3.4079E-2	4.6859E-1	3.3200E+2
3.4315E-2	4.6932E-1	2.2700E+2
3.4668E-2	4.7005E-1	-9.3800E+2
3.4903E-2	4.7029E-1	-4.3900E+2
3.5138E-2	4.7151E-1	-5.8000E+1
3.5374E-2	4.7248E-1	-1.0430E+3
3.5609E-2	4.7394E-1	8.7000E+1
3.5962E-2	4.7442E-1	4.3900E+2
3.6197E-2	4.7710E-1	1.1300E+2
3.6432E-2	4.7467E-1	1.4000E+2
3.6668E-2	4.7612E-1	-3.6600E+2
3.6903E-2	4.7540E-1	5.0600E+2
3.7138E-2	4.7807E-1	-1.0430E+3
3.7374E-2	4.7977E-1	2.0000E+1
3.7727E-2	4.8025E-1	1.5000E+1
3.7962E-2	4.8025E-1	-4.1700E+2
3.8197E-2	4.8244E-1	-8.1200E+2
3.8433E-2	4.8244E-1	-6.4200E+2
3.8668E-2	4.8293E-1	-1.6700E+2
3.8903E-2	4.8293E-1	-4.1600E+2
3.9139E-2	4.8390E-1	-1.6300E+2
3.9374E-2	4.8366E-1	-2.9000E+2
3.9727E-2	4.8633E-1	-3.2100E+2
3.9962E-2	4.8827E-1	-2.7200E+2
4.0197E-2	4.8851E-1	-5.7000E+1
4.0433E-2	4.8900E-1	-3.2700E+2
4.0668E-2	4.9021E-1	-4.3000E+2
4.0903E-2	4.8997E-1	-4.8200E+2
4.1256E-2	4.9070E-1	-7.8300E+2
4.1492E-2	4.9337E-1	4.2100E+2
4.1727E-2	4.9434E-1	-1.0970E+3
4.1962E-2	4.9459E-1	-2.3700E+2
4.2198E-2	4.9532E-1	3.6100E+2
4.2433E-2	4.9532E-1	-5.4500E+2
4.2786E-2	4.9726E-1	-4.4300E+2
4.3021E-2	4.9823E-1	-2.1400E+2
4.3256E-2	4.9969E-1	-1.9200E+2
4.3492E-2	4.9969E-1	-1.0410E+3
4.3727E-2	5.0115E-1	-5.2400E+2
4.3962E-2	5.0163E-1	-9.5400E+2
4.4198E-2	5.0285E-1	-7.3900E+2
4.4433E-2	5.0285E-1	-5.9500E+2
4.4786E-2	5.0406E-1	-3.6500E+2
4.5021E-2	5.0576E-1	-9.1100E+2
4.5257E-2	5.0503E-1	-5.3000E+2
4.5492E-2	5.0892E-1	-7.1100E+2
4.5727E-2	5.0868E-1	-4.6000E+2
4.5963E-2	5.0892E-1	-5.0600E+2
4.6198E-2	5.1086E-1	-5.9600E+2
4.6551E-2	5.1159E-1	-3.1600E+2
4.6786E-2	5.1159E-1	-4.8900E+2
4.7021E-2	5.1451E-1	-5.9800E+2
4.7257E-2	5.1378E-1	-7.1700E+2
4.7492E-2	5.1597E-1	-5.0100E+2
4.7845E-2	5.1621E-1	-8.6900E+2
4.8080E-2	5.1864E-1	-3.7700E+2
4.8316E-2	5.1912E-1	-8.9400E+2
4.8551E-2	5.1937E-1	-4.1200E+2
4.8786E-2	5.2010E-1	-1.0050E+3
4.9022E-2	5.2301E-1	-2.8100E+2
4.9257E-2	5.2204E-1	-2.0800E+2
4.9492E-2	5.2471E-1	-7.5800E+2
4.9845E-2	5.2398E-1	-7.0600E+2
5.0081E-2	5.2593E-1	-3.8000E+2
5.0316E-2	5.2593E-1	-7.9000E+1
5.0551E-2	5.2763E-1	-6.8600E+2
5.0786E-2	5.2665E-1	-5.8400E+2
5.1022E-2	5.3030E-1	-2.9300E+2
5.1257E-2	5.3030E-1	-2.7000E+2
5.1492E-2	5.3103E-1	-2.1300E+2
5.1845E-2	5.3127E-1	-8.9400E+2
5.2081E-2	5.3370E-1	8.0000E+1
5.2316E-2	5.3370E-1	-5.2400E+2
5.2551E-2	5.3491E-1	-6.2400E+2
5.2787E-2	5.3759E-1	-7.4000E+2
5.3140E-2	5.3613E-1	-2.6100E+2
5.3375E-2	5.3977E-1	-5.1000E+2
5.3610E-2	5.3832E-1	-8.0100E+2
5.3846E-2	5.4147E-1	-1.1830E+3
5.4081E-2	5.4123E-1	-5.2600E+2
5.4316E-2	5.4220E-1	-2.3400E+2
5.4551E-2	5.4293E-1	-4.0900E+2
5.4904E-2	5.4585E-1	-7.5400E+2
5.5140E-2	5.4706E-1	-6.6000E+2
5.5375E-2	5.4633E-1	-8.9500E+2
5.5610E-2	5.4706E-1	2.1500E+2
5.5846E-2	5.4876E-1	-8.3100E+2
5.6081E-2	5.4998E-1	-9.1300E+2
5.6316E-2	5.5216E-1	-2.8100E+2
5.6552E-2	5.5362E-1	-5.8000E+2
5.6905E-2	5.5241E-1	-5.4700E+2
5.7140E-2	5.5411E-1	-3.7000E+2
5.7375E-2	5.5678E-1	-5.5300E+2
5.7611E-2	5.5702E-1	-6.9400E+2
5.7846E-2	5.5629E-1	-4.9100E+2
5.8081E-2	5.5848E-1	-8.3400E+2
5.8434E-2	5.5896E-1	-8.8100E+2
5.8669E-2	5.6139E-1	-5.2900E+2
5.8905E-2	5.6212E-1	-9.3100E+2
5.9140E-2	5.6212E-1	-9.4200E+2
5.9375E-2	5.6382E-1	-1.9800E+2
5.9611E-2	5.6577E-1	-9.7600E+2
5.9964E-2	5.6528E-1	-7.3200E+2
6.0199E-2	5.6552E-1	-7.9200E+2
6.0434E-2	5.6650E-1	-8.9500E+2
6.0670E-2	5.6795E-1	-5.0100E+2
6.0905E-2	5.6917E-1	-1.9600E+2
6.1140E-2	5.7208E-1	-8.3800E+2
6.1375E-2	5.7257E-1	-8.9000E+2
6.1611E-2	5.7208E-1	-1.1370E+3
6.1964E-2	5.7305E-1	-5.2000E+2
6.2199E-2	5.7500E-1	-7.7800E+2
6.2434E-2	5.7597E-1	-1.0340E+3
6.2670E-2	5.7646E-1	-7.8100E+2
6.2905E-2	5.7840E-1	-1.2480E+3
6.3140E-2	5.8059E-1	-2.9600E+2
6.3376E-2	5.8156E-1	-2.3900E+2
6.3729E-2	5.8180E-1	-1.1150E+3
6.3964E-2	5.8374E-1	-1.0360E+3
6.4199E-2	5.8326E-1	-9.4500E+2
6.4435E-2	5.8544E-1	-4.8300E+2
6.4670E-2	5.8496E-1	-3.6100E+2
6.4905E-2	5.8763E-1	-7.8500E+2
6.5258E-2	5.8666E-1	-8.0500E+2
6.5493E-2	5.8885E-1	-1.1860E+3
6.5729E-2	5.9127E-1	-6.7200E+2
6.5964E-2	5.9127E-1	-9.9300E+2
6.6199E-2	5.9298E-1	-5.0700E+2
6.6435E-2	5.9540E-1	-5.9300E+2
6.6670E-2	5.9395E-1	-1.2110E+3
6.6905E-2	5.9540E-1	-1.0250E+3
6.7258E-2	5.9565E-1	-9.0600E+2
6.7494E-2	5.9638E-1	-2.3500E+2
6.7729E-2	5.9832E-1	-7.6100E+2
6.7964E-2	5.9856E-1	-1.2690E+3
6.8200E-2	6.0124E-1	-6.8500E+2
6.8435E-2	6.0075E-1	-9.9700E+2
6.8788E-2	6.0196E-1	-7.3800E+2
6.9023E-2	6.0318E-1	-1.0380E+3
6.9258E-2	6.0415E-1	-1.1430E+3
6.9494E-2	6.0512E-1	-6.8800E+2
6.9729E-2	6.0755E-1	-9.6300E+2
6.9964E-2	6.0731E-1	-9.4600E+2
7.0317E-2	6.0828E-1	-2.4900E+2
7.0553E-2	6.1047E-1	-6.8400E+2
7.0788E-2	6.1022E-1	-7.2700E+2
7.1023E-2	6.1168E-1	-6.7100E+2
7.1259E-2	6.1265E-1	-9.0900E+2
7.1494E-2	6.1435E-1	-7.2900E+2
7.1729E-2	6.1508E-1	-1.0060E+3
7.1965E-2	6.1581E-1	-3.4200E+2
7.2317E-2	6.1775E-1	-8.4300E+2
7.2553E-2	6.1703E-1	-4.4800E+2
7.2788E-2	6.1678E-1	-8.7800E+2
7.3023E-2	6.1824E-1	-6.3300E+2
7.3259E-2	6.2067E-1	-1.3490E+3
7.3494E-2	6.2286E-1	-9.8200E+2
7.3729E-2	6.2116E-1	-6.9400E+2
7.4082E-2	6.2188E-1	-7.9800E+2
7.4318E-2	6.2358E-1	-7.3600E+2
7.4553E-2	6.2504E-1	-9.6200E+2
7.4788E-2	6.2650E-1	-7.8700E+2
7.5024E-2	6.2844E-1	-1.3150E+3
7.5377E-2	6.2917E-1	-9.7400E+2
7.5612E-2	6.2869E-1	-6.0800E+2
7.5847E-2	6.3063E-1	-1.1810E+3
7.6082E-2	6.3112E-1	-1.1010E+3
7.6318E-2	6.3233E-1	-6.0300E+2
7.6553E-2	6.3355E-1	-3.7100E+2
7.6788E-2	6.3452E-1	-8.4700E+2
7.7024E-2	6.3573E-1	-1.3380E+3
7.7377E-2	6.3622E-1	-8.6400E+2
7.7612E-2	6.3670E-1	-6.7500E+2
7.7847E-2	6.3792E-1	-1.5490E+3
7.8083E-2	6.3986E-1	-1.1030E+3
7.8318E-2	6.4010E-1	-9.6200E+2
7.8553E-2	6.4132E-1	-9.2100E+2
7.8789E-2	6.4229E-1	-3.6500E+2
7.9024E-2	6.4472E-1	-1.1240E+3
7.9377E-2	6.4253E-1	-4.4800E+2
7.9612E-2	6.4375E-1	-1.0440E+3
7.9847E-2	6.4569E-1	-1.2560E+3
8.0083E-2	6.4666E-1	-6.6000E+2
8.0318E-2	6.4764E-1	-9.0900E+2
8.0671E-2	6.4764E-1	-8.8400E+2
8.0906E-2	6.4764E-1	-5.5200E+2
8.1142E-2	6.4885E-1	-4.7500E+2
8.1377E-2	6.5104E-1	-9.8100E+2
8.1612E-2	6.5104E-1	-7.9200E+2
8.1848E-2	6.5298E-1	-6.2100E+2
8.2083E-2	6.5177E-1	-1.5700E+2
8.2436E-2	6.5371E-1	-9.1600E+2
8.2671E-2	6.5590E-1	-6.8500E+2
8.2907E-2	6.5614E-1	-7.1000E+2
8.3142E-2	6.5565E-1	-8.1200E+2
8.3377E-2	6.5687E-1	-6.0100E+2
8.3612E-2	6.5832E-1	-1.2290E+3
8.3848E-2	6.5832E-1	-1.0070E+3
8.4083E-2	6.6075E-1	-9.7400E+2
8.4436E-2	6.6002E-1	-9.0000E+2
8.4671E-2	6.6148E-1	-1.2650E+3
8.4907E-2	6.6367E-1	-8.2600E+2
8.5142E-2	6.6367E-1	-6.2600E+2
8.5377E-2	6.6415E-1	-4.5400E+2
8.5613E-2	6.6586E-1	-1.8400E+2
8.5966E-2	6.6707E-1	-6.3800E+2
8.6201E-2	6.6634E-1	-8.4200E+2
8.6436E-2	6.6610E-1	-1.1010E+3
8.6671E-2	6.6853E-1	-9.0100E+2
8.6907E-2	6.7071E-1	-1.1460E+3
8.7142E-2	6.7071E-1	-1.2950E+3
8.7495E-2	6.6999E-1	-1.0060E+3
8.7730E-2	6.7169E-1	-7.4200E+2
8.7966E-2	6.7339E-1	-1.3900E+2
8.8201E-2	6.7314E-1	-7.7900E+2
8.8436E-2	6.7606E-1	-7.9200E+2
8.8672E-2	6.7606E-1	-8.2700E+2
8.8907E-2	6.7630E-1	-5.6500E+2
8.9142E-2	6.7897E-1	-3.8700E+2
8.9495E-2	6.7946E-1	-7.8900E+2
8.9731E-2	6.7800E-1	-1.4970E+3
8.9966E-2	6.7922E-1	-1.0420E+3
9.0201E-2	6.8043E-1	-1.0540E+3
9.0436E-2	6.8092E-1	-8.8100E+2
9.0672E-2	6.8165E-1	-3.7600E+2
9.0907E-2	6.8262E-1	-1.4660E+3
9.1260E-2	6.8408E-1	-1.1590E+3
9.1495E-2	6.8578E-1	-7.7600E+2
9.1731E-2	6.8408E-1	-2.0100E+2
9.1966E-2	6.8432E-1	-2.7700E+2
9.2201E-2	6.8650E-1	-1.3180E+3
9.2437E-2	6.8699E-1	-1.0420E+3
9.2790E-2	6.8821E-1	-1.2600E+2
9.3025E-2	6.8772E-1	-1.3200E+3
9.3260E-2	6.8991E-1	-4.0900E+2
9.3496E-2	6.8918E-1	-8.8800E+2
9.3731E-2	6.8966E-1	-7.5800E+2
9.3966E-2	6.8869E-1	1.3800E+2
9.4201E-2	6.9209E-1	-7.7400E+2
9.4554E-2	6.9233E-1	-6.9000E+2
9.4790E-2	6.9306E-1	-1.0310E+3
9.5025E-2	6.9233E-1	-1.0220E+3
9.5260E-2	6.9306E-1	-7.0200E+2
9.5496E-2	6.9476E-1	-7.2400E+2
9.5731E-2	6.9428E-1	-6.0300E+2
9.5966E-2	6.9671E-1	-2.3600E+2
9.6202E-2	6.9792E-1	-5.0800E+2
9.6555E-2	6.9841E-1	-9.1000E+2
9.6790E-2	6.9865E-1	-7.7800E+2
9.7025E-2	6.9865E-1	-1.9400E+2
9.7261E-2	6.9938E-1	-5.0500E+2
9.7496E-2	7.0011E-1	-6.6100E+2
9.7849E-2	7.0011E-1	-9.4900E+2
9.8084E-2	7.0084E-1	-3.9000E+2
9.8319E-2	7.0205E-1	-4.4300E+2
9.8555E-2	7.0302E-1	-9.3900E+2
9.8790E-2	7.0302E-1	-9.5800E+2
9.9025E-2	7.0230E-1	-7.8400E+2
9.9261E-2	7.0448E-1	-5.4900E+2
9.9614E-2	7.0618E-1	-7.3900E+2
9.9849E-2	7.0594E-1	-8.7900E+2
1.0008E-1	7.0643E-1	-8.1800E+2
1.0032E-1	7.0691E-1	-5.4600E+2
1.0055E-1	7.0740E-1	-8.9500E+2
1.0079E-1	7.0764E-1	-7.4700E+2
1.0103E-1	7.0813E-1	-4.9400E+2
1.0126E-1	7.0910E-1	-5.2800E+2
1.0161E-1	7.0983E-1	-9.1400E+2
1.0185E-1	7.0934E-1	-1.2050E+3
1.0208E-1	7.1055E-1	-4.8600E+2
1.0232E-1	7.1226E-1	-6.4700E+2
1.0256E-1	7.1274E-1	-9.2000E+2
1.0279E-1	7.1153E-1	-3.5100E+2
1.0314E-1	7.1347E-1	-1.0210E+3
1.0338E-1	7.1371E-1	-4.0600E+2
1.0361E-1	7.1274E-1	-4.3000E+1
1.0385E-1	7.1541E-1	-7.0600E+2
1.0408E-1	7.1493E-1	-6.5300E+2
1.0432E-1	7.1687E-1	-8.6600E+2
1.0456E-1	7.1468E-1	-8.9600E+2
1.0491E-1	7.1687E-1	-4.6300E+2
1.0514E-1	7.1639E-1	-6.4500E+2
1.0538E-1	7.1809E-1	-4.2600E+2
1.0561E-1	7.1833E-1	-8.4200E+2
1.0585E-1	7.1881E-1	-4.3600E+2
1.0608E-1	7.2052E-1	-5.7200E+2
1.0632E-1	7.1954E-1	-1.0700E+2
1.0667E-1	7.1979E-1	-1.5800E+2
1.0691E-1	7.1954E-1	-7.2700E+2
1.0714E-1	7.2027E-1	-1.0500E+2
1.0738E-1	7.2149E-1	-6.3900E+2
1.0761E-1	7.2027E-1	-1.1270E+3
1.0785E-1	7.2246E-1	-6.2600E+2
1.0820E-1	7.2270E-1	-4.8700E+2
1.0844E-1	7.2392E-1	-5.1200E+2
1.0867E-1	7.2562E-1	-7.5300E+2
1.0891E-1	7.2465E-1	-8.4500E+2
1.0914E-1	7.2465E-1	-7.3000E+2
1.0938E-1	7.2537E-1	-8.3500E+2
1.0961E-1	7.2683E-1	-4.1600E+2
1.0997E-1	7.2610E-1	-1.9100E+3
1.1020E-1	7.2586E-1	-3.5600E+2
1.1044E-1	7.2780E-1	-4.0700E+2
1.1067E-1	7.2586E-1	-7.8600E+2
1.1091E-1	7.2756E-1	-9.2700E+2
1.1114E-1	7.2829E-1	-7.1100E+2
1.1138E-1	7.2877E-1	-6.4100E+2
1.1173E-1	7.3096E-1	-1.7100E+2
1.1197E-1	7.3048E-1	-9.0700E+2
1.1220E-1	7.2877E-1	-3.0000E+0
1.1244E-1	7.3096E-1	-4.0100E+2
1.1267E-1	7.2975E-1	-6.6300E+2
1.1291E-1	7.2926E-1	-5.7500E+2
1.1314E-1	7.3023E-1	-1.0700E+3
1.1350E-1	7.3242E-1	-6.3300E+2
1.1373E-1	7.3193E-1	-6.8900E+2
1.1397E-1	7.3023E-1	-4.8000E+2
1.1420E-1	7.3315E-1	-5.6000E+2
1.1444E-1	7.3218E-1	-7.7900E+2
1.1467E-1	7.3315E-1	6.9000E+1
1.1503E-1	7.3315E-1	-1.1610E+3
1.1526E-1	7.3436E-1	-3.0500E+2
1.1550E-1	7.3485E-1	-1.5300E+2
1.1573E-1	7.3606E-1	-9.2600E+2
1.1597E-1	7.3558E-1	-5.1800E+2
1.1620E-1	7.3412E-1	-3.7800E+2
1.1644E-1	7.3606E-1	-5.2100E+2
1.1667E-1	7.3558E-1	-6.1300E+2
1.1703E-1	7.3631E-1	-9.5500E+2
1.1726E-1	7.3679E-1	-1.0020E+3
1.1750E-1	7.3606E-1	-7.3000E+2
1.1773E-1	7.3655E-1	-7.5700E+2
1.1797E-1	7.3655E-1	-5.4900E+2
1.1820E-1	7.3874E-1	-4.0500E+2
1.1844E-1	7.3849E-1	-7.1500E+2
1.1879E-1	7.3898E-1	-5.4900E+2
1.1903E-1	7.3874E-1	-8.9600E+2
1.1926E-1	7.3995E-1	-4.9200E+2
1.1950E-1	7.4141E-1	-6.7200E+2
1.1973E-1	7.3946E-1	-8.5200E+2
1.2009E-1	7.4141E-1	-9.7200E+2
1.2032E-1	7.4214E-1	-1.1530E+3
1.2056E-1	7.4044E-1	-1.1560E+3
1.2079E-1	7.4189E-1	-6.1900E+2
1.2103E-1	7.4116E-1	-3.2900E+2
1.2126E-1	7.4165E-1	-3.0300E+2
1.2150E-1	7.4335E-1	-7.0900E+2
1.2173E-1	7.4262E-1	-5.8400E+2
1.2209E-1	7.4262E-1	-5.0800E+2
1.2232E-1	7.4262E-1	-6.2300E+2
1.2256E-1	7.4359E-1	-3.7400E+2
1.2279E-1	7.4262E-1	-1.2240E+3
1.2303E-1	7.4408E-1	-4.9400E+2
1.2326E-1	7.4457E-1	-7.6800E+2
1.2350E-1	7.4554E-1	-7.5600E+2
1.2385E-1	7.4432E-1	-7.1300E+2
1.2409E-1	7.4578E-1	-6.1200E+2
1.2432E-1	7.4529E-1	-1.4800E+2
